item_name,item_id
Enthusiasm Reward (Lv. 52),38594
Enthusiasm Reward (Lv. 51),38593
Enthusiasm Reward (Lv. 50),38592
Enthusiasm Reward (Lv. 40),38591
Enthusiasm Reward (Lv. 30),38590
Enthusiasm Reward (Lv. 20),38589
Enthusiasm Reward (Lv. 10),38588
Destiny's Gift (Lv. 54),38586
Destiny's Gift (Lv. 53),38585
Destiny's Gift (Lv. 52),38584
Destiny's Gift (Lv. 51),38583
Destiny's Gift (Lv. 50),38582
Destiny's Gift (Lv. 40),38581
Destiny's Gift (Lv. 30),38580
Destiny's Gift (Lv. 20),38579
Destiny's Gift (Lv. 10),38578
Homecoming Bow,38577
Homecoming Shield,38576
Homecoming Scepter,38575
Homecoming Club,38574
Homecoming Sword,38573
Homecoming Dagger,38572
A Brief Vocation Guide,38571
A Brief Combat Guide,38570
Welcome Back!,38569
Mornstone,38568
Arched Door Partition,38566
Hatched Door Partition,38565
Tall Columned Partition,38564
Columned Partition,38563
Cottage Stone Partition,38562
Rustic Plank Partition,38560
Ash Stucco Partition,38558
Lattice Door Partition,38557
Mahogany Stucco Partition,38555
fe_f_hair036,38548
fe_f_hair035,38547
ha_f_hair036,38546
ha_f_hair035,38545
el_f_hair036,38544
el_f_hair035,38543
nu_f_hair036,38542
nu_f_hair035,38541
Scroll: Instant Resurrection,38539
[Ancient Dungeon] Powder Keg,38538
Net Cafe Support Box,38537
Net Cafe Support Box,38536
Net Cafe Support Box,38535
Net Cafe Support Box,38534
Net Cafe Support Box,38533
Net Cafe Support Box,38532
Stone Lion's Eye,38531
March Birthstone: Bugle Constellation,38528
Silent Forest Token,38527
Mahadevi Token,38526
Villanelle Token,38525
White Arden Token,38524
Falcorth Plains Token,38523
Calmlands Token,38522
Sungold Fields Token,38521
Exeloch Token,38520
Admin's Handmade Candy,38519
Stylish Underwear Box,38518
Secret Life Lunatear,38517
Secret Wave Lunatear,38516
Secret Earth Lunatear,38515
Secret Gale Lunatear,38514
Secret Fire Lunatear,38513
Hidden Lunabox,38512
Heartfelt Candy,38511
Beastmaster Token,38510
Wooden Pet Bed,38509
Playful Pet Cushion,38508
Cozy Pet Bed,38507
Tufted Pet Tower,38506
Collectible Cutout Box,38505
Li'l Wolfhound Cutout,38504
Li'l Elk Cutout,38503
Li'l Yata Cutout,38502
Li'l Kitten Cutout,38501
Pure Memories,38500
Precious Memories,38499
Eternal Memories,38498
Resplendent Memories,38497
Constellation Jar,38496
Crimson Watch Box,38491
Boxed Exeloch Chocolate,38490
Boxed Calmlands Chocolate,38489
Boxed Falcorth Chocolate,38488
Boxed Sungold Chocolate,38487
Chronoleash,38485
Master's Music,38481
Specialization Snowflake Shard,38480
Vocation Supply Box,38479
Combat Supply Box,38478
Wrapped Golden Valentine's Day Bundle,38477
Devilish Temptation Bundle,38476
Angelic Whisper Bundle,38475
Golden Dawn,38473
Stray Yata Calf Housepet,38465
Stray Elk Calf Housepet,38464
Classroom Chalkboard,38463
Classroom Chair,38462
Classroom Desk,38461
Administrator's Handmade Chocolate,38459
Sweet Hopes Chocolate,38458
Hall of Retribution Key,38457
Voter's Gift,38456
Postulant's Nave Key,38454
Frost Denistrious's Staff,38451
Demon War Heroes Picture Box,38447
Adhesive Crest Dome,38444
Crest Ramp,38442
Crest Stairs,38441
Enoan Galleon Blueprint Fragment,38440
Glider Customization: Inky Feathered Dragon,38439
Festival Pet Accessory 3,38438
Festival Pet Accessory 2,38437
Festival Pet Accessory 1,38436
tool_설녀의 지팡이,38435
Recharged Denistrious's Staff,38434
D Monster: Snowmaid Staff,38433
D Monster: Snowmaid Longspear,38432
First Auroran Hero Token,38431
First Pirate Hero Token,38430
Morpheus's Treasure Chest,38429
First Hero of Haranya Token,38428
First Hero of Nuia Token,38427
Precious Voter Token,38426
White Day Bundle,38425
Bard Music Box,38424
Signed Certificate,38423
Stray Elephant Calf,38422
Young Animal Tonic,38421
Healthy Elk Calf Housepet,38420
Healthy Yata Calf Housepet,38419
Healthy Wolfhound Pup Housepet,38418
Healthy Black Cat Housepet,38417
Healthy Orange Tabby Housepet,38416
Healthy Gray Tabby Housepet,38415
Healthy Seal-Point Housepet,38414
Healthy Calico Housepet,38413
Shoddy Player Nation Hero Cloak,38412
Shoddy Amarendra IV's Hero Cloak,38411
Shoddy Andrion II's Hero Cloak,38410
Shoddy Morpheus's Hero Cloak,38409
Frail Orange Tabby Housepet,38403
Frail Elk Calf Housepet,38400
Frail Yata Calf Housepet,38399
Frail Wolfhound Housepet,38398
Frail Gray Tabby Housepet,38397
Frail Calico Housepet,38396
Frail Black Cat Housepet,38395
Frail Seal-Point Housepet,38394
Mouse Hat Green Elk Housepet,38393
Pink Hat Green Elk Housepet,38392
Sheepish Green Elk Housepet,38391
Green Elk Housepet,38390
Red Hood Brown Yata Housepet,38389
Pacified Brown Yata Housepet,38388
Messenger Brown Yata Housepet,38387
Brown Yata Housepet,38386
Hotdog Gray Wolfhound Housepet,38385
Milkman Gray Wolfhound Housepet,38384
Courageous Gray Wolfhound Housepet,38383
Gray Wolfhound Housepet,38382
Pirate Orange Tabby Housepet,38381
Inbox Orange Tabby Housepet,38380
Witchy Orange Tabby Housepet,38379
Orange Tabby Housepet,38378
Pirate Gray Tabby Housepet,38377
Inbox Gray Tabby Housepet,38376
Witchy Gray Tabby Housepet,38375
Gray Tabby Housepet,38374
Pirate Calico Housepet,38373
Inbox Calico Housepet,38372
Witchy Calico Housepet,38371
Calico Housepet,38370
Pirate Black Cat Housepet,38369
Inbox Black Cat Housepet,38368
Witchy Black Cat Housepet,38367
Black Cat Housepet,38366
Pirate Seal-Point Housepet,38365
Inbox Seal-Point Housepet,38364
Witchy Seal-Point Housepet,38363
Seal-Point Housepet,38362
Denistrious's Sealbreaker Scroll,38361
Pirate Seal-Point Housepet,38360
Mouse Hat Green Elk Housepet,38359
Pink Hat Green Elk Housepet,38358
Sheepish Green Elk Housepet,38357
Green Elk Housepet,38356
Green Elk Calf Housepet,38355
Red Hood Brown Yata Housepet,38354
Pacified Brown Yata Housepet,38353
Messenger Brown Yata Housepet,38352
Brown Yata Housepet,38351
Brown Yata Calf Housepet,38350
Hotdog Gray Wolfhound Housepet,38349
Milkman Gray Wolfhound Housepet,38348
Courageous Gray Wolfhound Housepet,38347
Gray Wolfhound Housepet,38346
Gray Wolfhound Puppy Housepet,38345
Pirate Orange Tabby Housepet,38344
Inbox Orange Tabby Housepet,38343
Witchy Orange Tabby Housepet,38342
Orange Tabby Housepet,38341
Pirate Gray Tabby Housepet,38340
Inbox Gray Tabby Housepet,38339
Witchy Gray Tabby Housepet,38338
Gray Tabby Housepet,38337
Pirate Calico Housepet,38336
Inbox Calico Housepet,38335
Witchy Calico Housepet,38334
Calico Housepet,38333
Pirate Black Cat Housepet,38332
Inbox Black Cat Housepet,38331
Witchy Black Cat Housepet,38330
Black Cat Housepet,38329
Inbox Seal-Point Housepet,38328
Witchy Seal-Point Housepet,38327
Seal-Point Housepet,38326
Demon War Memorial Frame,38325
Demon War Heroes: Sixth Piece,38324
Demon War Heroes: Fifth Piece,38323
Demon War Heroes: Fourth Piece,38322
Demon War Heroes: Third Piece,38321
Demon War Heroes: Second Piece,38320
Demon War Heroes: First Piece,38319
Bound Iron Golem Lunagem: Swiftness,38318
Blank Paper Stack,38313
Coin Chest,38312
Mirage Green Regrade Charm,38311
Sweet Chocolate Jar,38310
Glowing Ayanad Heartstone,38307
Ayanad Heartstone,38306
Heart of Ayanad Manacore,38304
Denistrious's Damaged Staff,38303
Freezing Wardbreaker Scroll,38302
Denistrious's Sealbreaker Scroll,38301
Hidden Scroll Piece,38300
Mineral Archeum Tree Seed,38297
Mineral Archeum Tree Sapling (Event),38295
Sheep Sleep Hat,38286
Righteous Reward,38285
In Grape Spirits Token,38278
Dawndrinker Token,38277
Oremonger Token,38276
Woodland Wonder Token,38275
Hamtastic Token,38274
Ginseng Genius Token,38273
봉인된 라바 EX-1 소환 주문서,38266
Scroll: Tower Defense Steamtank,38263
Epherium Quake Independent Suspension,38258
Epherium Quake Shock Absorber,38257
Epherium Quake Output Amplifier,38256
Bugira's Legacy,38251
Donation Reward Box,38250
Merit Ayanad Armorsmithing Scroll Bundle,38249
Merit Ayanad Weaponsmithing Scroll Bundle,38248
Mirage Warrior's Bow,38247
Mirage Warrior's Greatclub,38246
Mirage Warrior's Staff,38245
Mirage Warrior's Katana,38244
Mirage Warrior's Bow,38243
Mirage Warrior's Greatclub,38242
Mirage Warrior's Staff,38241
Mirage Warrior's Katana,38240
Mirage Warrior's Bow,38239
Mirage Warrior's Greatclub,38238
Mirage Warrior's Staff,38237
Mirage Warrior's Katana,38236
Sopere's Frog (10 kg),38235
Sopere's Frog (6 kg),38234
Sopere's Frog (5 kg),38233
Sopere's Frog (4 kg),38232
Sopere's Frog (3 kg),38231
Sopere's Frog (2 kg),38230
Sopere's Frog (1 kg),38229
Sopere's Frog,38228
Tenacious Glory Tassets,38224
Cruel Glory Sash,38223
Reckless Glory Belt,38222
Dark Warrior's Guards,38221
Shadow Warrior's Shadows,38220
Crimson Warrior's Vambraces,38219
Wyrdwind Viola Design,38218
Decorative Orgel,38217
Decorative Viola,38216
Decorative Violin,38215
Decorative Contrabass,38214
Decorative Cello,38213
Combat Support Box,38208
Art Decoration Design,38204
Brahms's Harmonious Melody Design,38202
Trieste Cello Design,38201
Noryette Contrabass Design,38200
Brahms's Harmonious Melody,38194
Noryettes Contrabass,38193
Triestes Cello,38192
Patrol Mech Battle Box,38191
Andelph Suspension Saddle,38190
Andelph Shock-Absorbing Legguards,38189
Andelph Amplification Helm,38188
Moonfeather Griffin Box,38187
Royal Griffin Box,38186
Nocturne Griffin Box,38185
Crimson Watch Cloak,38183
Lucid Eternal Vitalism Lunagem,38182
Lucid Eternal Songcraft Lunagem,38181
Lucid Eternal Shadowplay Lunagem,38180
Lucid Eternal Sorcery Lunagem,38179
Lucid Eternal Archery Lunagem,38178
Lucid Eternal Occultism Lunagem,38177
Lucid Eternal Auramancy Lunagem,38176
Lucid Eternal Defense Lunagem,38175
Lucid Eternal Witchcraft Lunagem,38174
Lucid Eternal Battlerage Lunagem,38173
Lucid Ancient Vitalism Lunagem,38172
Lucid Ancient Songcraft Lunagem,38171
Lucid Ancient Shadowplay Lunagem,38170
Lucid Ancient Sorcery Lunagem,38169
Lucid Ancient Archery Lunagem,38168
Lucid Ancient Occultism Lunagem,38167
Lucid Ancient Auramancy Lunagem,38166
Lucid Ancient Defense Lunagem,38165
Lucid Ancient Witchcraft Lunagem,38164
Lucid Ancient Battlerage Lunagem,38163
Vivid Eternal Vitalism Lunagem,38162
Vivid Eternal Songcraft Lunagem,38161
Vivid Eternal Shadowplay Lunagem,38160
Vivid Eternal Sorcery Lunagem,38159
Vivid Eternal Archery Lunagem,38158
Vivid Eternal Occultism Lunagem,38157
Vivid Eternal Auramancy Lunagem,38156
Vivid Eternal Defense Lunagem,38155
Vivid Eternal Witchcraft Lunagem,38154
Vivid Eternal Battlerage Lunagem,38153
Vivid Ancient Vitalism Lunagem,38152
Vivid Ancient Songcraft Lunagem,38151
Vivid Ancient Shadowplay Lunagem,38150
Vivid Ancient Sorcery Lunagem,38149
Vivid Ancient Archery Lunagem,38148
Vivid Ancient Occultism Lunagem,38147
Vivid Ancient Auramancy Lunagem,38146
Vivid Ancient Defense Lunagem,38145
Vivid Ancient Witchcraft Lunagem,38144
Vivid Ancient Battlerage Lunagem,38143
Clear Eternal Vitalism Lunagem,38142
Clear Eternal Songcraft Lunagem,38141
Clear Eternal Shadowplay Lunagem,38140
Clear Eternal Sorcery Lunagem,38139
Clear Eternal Archery Lunagem,38138
Clear Eternal Occultism Lunagem,38137
Clear Eternal Auramancy Lunagem,38136
Clear Eternal Defense Lunagem,38135
Clear Eternal Witchcraft Lunagem,38134
Clear Eternal Battlerage Lunagem,38133
Clear Ancient Vitalism Lunagem,38132
Clear Ancient Songcraft Lunagem,38131
Clear Ancient Shadowplay Lunagem,38130
Clear Ancient Sorcery Lunagem,38129
Clear Ancient Archery Lunagem,38128
Clear Ancient Occultism Lunagem,38127
Clear Ancient Auramancy Lunagem,38126
Clear Ancient Defense Lunagem,38125
Clear Ancient Witchcraft Lunagem,38124
Clear Ancient Battlerage Lunagem,38123
Stalwart Memory Shard,38122
Mystic Memory Shard,38121
Ferocious Memory Shard,38120
Soulforged Priest's Shoes,38119
Soulforged Priest's Gloves,38118
Soulforged Priest's Pants,38117
Soulforged Priest's Shirt,38116
Soulforged Priest's Hood,38115
Soulforged Shoes,38114
Soulforged Gloves,38113
Soulforged Pants,38112
Soulforged Shirt,38111
Soulforged Hood,38110
Soulforged Boots,38109
Soulforged Fists,38108
Soulforged Breeches,38107
Soulforged Jerkin,38106
Soulforged Cap,38105
Soulforged Sabatons,38104
Soulforged Gauntlets,38103
Soulforged Greaves,38102
Soulforged Cuirass,38101
Soulforged Helm,38100
Soulforged Shield,38099
Soulforged Bow,38098
Soulforged Greatclub,38097
Soulforged Staff,38096
Soulforged Greataxe,38095
Soulforged Sword,38094
Revenant Soulstone,38093
Full Kit: Rose Quartz Solarium,38092
Rose Quartz Solarium Design,38091
Pet Accessory Workbench Design,38089
Pet Accessory Workbench,38088
Pet Accessory Regrade Scroll,38087
라바 선수상 꾸러미,38086
Alexander's Memoirs,38085
Alexander's Memoirs,38084
The Death of the Council,38083
Kyprosa's Letter,38082
Ayanad Senior Council Minutes,38081
Memories of Ayanad,38080
Warm Orb,38078
Warm Orb,38077
Warm Orb,38076
Warm Orb,38075
Warm Orb,38074
Kyprosa's Letter Scrap,38073
Warm Orb,38072
Warm Orb,38071
Ayanad Senior Council Minutes,38069
tool_제식한손검,38068
라바 가구 꾸러미,38067
Griffin Saddle,38066
Griffin Legguards,38065
Griffin Helm,38064
Blessed Sphere,38063
Beast Master's Bell,38062
Beast Binder's Bell,38061
Beast Keeper's Bell,38060
Beast Trainer's Bell,38059
Net Cafe Support Box,38057
Net Cafe Support Box,38056
Net Cafe Support Box,38055
Net Cafe Support Box,38054
Epherium Hero Cloak,38053
Delphinad Hero Cloak,38052
Ayanad Hero Cloak,38051
Epherium Hero Cloak,38050
Delphinad Hero Cloak,38049
Ayanad Hero Cloak,38048
Epherium Hero Cloak,38047
Delphinad Hero Cloak,38046
Ayanad Hero Cloak,38045
Epherium Hero Cloak,38044
Delphinad Hero Cloak,38043
Ayanad Hero Cloak,38042
Erenor Hero Cloak,38041
Erenor Hero Cloak,38040
Erenor Hero Cloak,38039
Erenor Hero Cloak,38038
Glowing Sealed Delphinad Ring,38036
Glowing Sealed Delphinad Necklace,38035
Glowing Sealed Delphinad Earring,38034
Glowing Sealed Delphinad Tassets,38033
Glowing Sealed Delphinad Vambraces,38032
Glowing Sealed Delphinad Sabatons,38031
Glowing Sealed Delphinad Gauntlets,38030
Glowing Sealed Delphinad Greaves,38029
Glowing Sealed Delphinad Cuirass,38028
Glowing Sealed Delphinad Helm,38027
Glowing Sealed Delphinad Belt,38026
Glowing Sealed Delphinad Guards,38025
Glowing Sealed Delphinad Boots,38024
Glowing Sealed Delphinad Fists,38023
Glowing Sealed Delphinad Breeches,38022
Glowing Sealed Delphinad Jerkin,38021
Glowing Sealed Delphinad Cap,38020
Glowing Sealed Delphinad Sash,38019
Glowing Sealed Delphinad Sleeves,38018
Glowing Sealed Delphinad Shoes,38017
Glowing Sealed Delphinad Gloves,38016
Glowing Sealed Delphinad Pants,38015
Glowing Sealed Delphinad Shirt,38014
Glowing Sealed Delphinad Hood,38013
Glowing Sealed Delphinad Flute,38012
Glowing Sealed Delphinad Lute,38011
Glowing Sealed Delphinad Scepter,38010
Glowing Sealed Delphinad Longspear,38009
Glowing Sealed Delphinad Greatclub,38008
Glowing Sealed Delphinad Greataxe,38007
Glowing Sealed Delphinad Nodachi,38006
Glowing Sealed Delphinad Greatsword,38005
Glowing Sealed Delphinad Shield,38004
Glowing Sealed Delphinad Bow,38003
Glowing Sealed Delphinad Staff,38002
Glowing Sealed Delphinad Shortspear,38001
Glowing Sealed Delphinad Club,38000
Glowing Sealed Delphinad Axe,37999
Glowing Sealed Delphinad Katana,37998
Glowing Sealed Delphinad Sword,37997
Glowing Sealed Delphinad Dagger,37996
Glowing Sealed Epherium Ring,37995
Glowing Sealed Epherium Earring,37994
Glowing Sealed Epherium Necklace,37993
Glowing Sealed Epherium Tassets,37992
Glowing Sealed Epherium Vambraces,37991
Glowing Sealed Epherium Sabatons,37990
Glowing Sealed Epherium Gauntlets,37989
Glowing Sealed Epherium Greaves,37988
Glowing Sealed Epherium Cuirass,37987
Glowing Sealed Epherium Helm,37986
Glowing Sealed Epherium Belt,37985
Glowing Sealed Epherium Guards,37984
Glowing Sealed Epherium Boots,37983
Glowing Sealed Epherium Fists,37982
Glowing Sealed Epherium Breeches,37981
Glowing Sealed Epherium Jerkin,37980
Glowing Sealed Epherium Cap,37979
Glowing Sealed Epherium Sash,37978
Glowing Sealed Epherium Sleeves,37977
Glowing Sealed Epherium Shoes,37976
Glowing Sealed Epherium Gloves,37975
Glowing Sealed Epherium Pants,37974
Glowing Sealed Epherium Shirt,37973
Glowing Sealed Epherium Hood,37972
Glowing Sealed Epherium Flute,37971
Glowing Sealed Epherium Lute,37970
Glowing Sealed Epherium Scepter,37969
Glowing Sealed Epherium Longspear,37968
Glowing Sealed Epherium Greatclub,37967
Glowing Sealed Epherium Greataxe,37966
Glowing Sealed Epherium Nodachi,37965
Glowing Sealed Epherium Greatsword,37964
Glowing Sealed Epherium Shield,37963
Glowing Sealed Epherium Bow,37962
Glowing Sealed Epherium Staff,37961
Glowing Sealed Epherium Shortspear,37960
Glowing Sealed Epherium Club,37959
Glowing Sealed Epherium Axe,37958
Glowing Sealed Epherium Katana,37957
Glowing Sealed Epherium Sword,37956
Glowing Sealed Epherium Dagger,37955
Glowing Sealed Magnificent Ring,37954
Glowing Sealed Magnificent Earring,37953
Glowing Sealed Magnificent Necklace,37952
Glowing Sealed Magnificent Tassets,37951
Glowing Sealed Magnificent Vambraces,37950
Glowing Sealed Magnificent Sabatons,37949
Glowing Sealed Magnificent Gauntlets,37948
Glowing Sealed Magnificent Greaves,37947
Glowing Sealed Magnificent Cuirass,37946
Glowing Sealed Magnificent Helm,37945
Glowing Sealed Magnificent Belt,37944
Glowing Sealed Magnificent Guards,37943
Glowing Sealed Magnificent Boots,37942
Glowing Sealed Magnificent Fists,37941
Glowing Sealed Magnificent Breeches,37940
Glowing Sealed Magnificent Jerkin,37939
Glowing Sealed Magnificent Cap,37938
Glowing Sealed Magnificent Sash,37937
Glowing Sealed Magnificent Sleeves,37936
Glowing Sealed Magnificent Shoes,37935
Glowing Sealed Magnificent Gloves,37934
Glowing Sealed Magnificent Pants,37933
Glowing Sealed Magnificent Shirt,37932
Glowing Sealed Magnificent Hood,37931
Glowing Sealed Magnificent Flute,37930
Glowing Sealed Magnificent Lute,37929
Glowing Sealed Magnificent Scepter,37928
Glowing Sealed Magnificent Longspear,37927
Glowing Sealed Magnificent Greatclub,37926
Glowing Sealed Magnificent Greataxe,37925
Glowing Sealed Magnificent Nodachi,37924
Glowing Sealed Magnificent Greatsword,37923
Glowing Sealed Magnificent Shield,37922
